x1,x2,class
-0.003391167479909952,1.9071906951518103,C3
0.16258501837727976,1.9432674449336418,C3
-0.039581355812100455,2.2284757858721234,C3
-0.0701454055698945,1.6144310705494276,C3
0.2571639461921449,2.0952300590446375,C3
0.09128333921993304,2.216604516777572,C3
-0.01971469476689766,2.029829349163895,C3
0.16882131459171384,1.8622933176285161,C3
0.13031070520518567,2.124327309641488,C3
0.43778637997318887,2.120218865615378,C3
-0.042823175036212996,1.6522206584944987,C3
0.6382480040754976,2.099383520559617,C3
-0.13180453558926106,2.030132190570532,C3
0.1410632456139149,2.1138118347585526,C3
0.01703094450882826,1.9753394834340239,C3
0.1460213403514324,1.9987538416425146,C3
-0.0897606819378341,2.087061872008281,C3
-0.05432016623963535,2.251549145984133,C3
-0.2968472055775773,2.0659059683806413,C3
0.17771888868075325,1.8951682808167931,C3
-0.30575718047435085,1.6608375468602925,C3
-0.40690861274008966,2.056924815390984,C3
-0.0261427420667798,2.151657418513828,C3
0.09177511489259536,1.9563380873150062,C3
0.05668026544772901,1.795131067183422,C3
-0.05986787575742412,1.8592747742748235,C3
0.23146636167286752,1.9098157631092303,C3
-0.029644238539130133,2.1598410071093443,C3
0.18622505696790254,1.9019621542347673,C3
-0.1136950870947838,1.8559845983125831,C3
0.02749438945169146,1.8513075275804343,C3
0.10920273897822695,1.928735312759575,C3
0.052658166539719865,1.7831314248336427,C3
0.1901267670037483,2.0672826378115112,C3
0.10538514296950241,2.12363062324661,C3
-0.5766472101629311,2.1126741049719953,C3
-0.09967130707236373,1.8922175748681502,C3
-0.38711225731831633,1.7528937754431186,C3
0.014279499304628341,1.5342645481129207,C3
-0.1204686425621744,2.0846548576141535,C3
0.023430603375572463,2.144932504141675,C3
-0.15304449427699657,1.9535095096380393,C3
-0.05410960182521002,1.6016668264465599,C3
-0.1745709688531943,2.021448604931891,C3
0.008241685705167937,1.8240042724129046,C3
0.00952521855837743,1.8845396191800945,C3
0.03136885424086424,2.210483193657019,C3
0.09221456072781657,2.0705251536373575,C3
-0.0752796338073616,2.157690467618254,C3
-0.04096251584101995,2.3563787298170293,C3
0.17032972477508568,1.6561767966149654,C3
-0.06003557818936148,1.8291888244321732,C3
0.1735506859356094,2.012511799375187,C3
-0.2527729112355674,2.4371100201873066,C3
-0.11036655186346003,2.452776697890934,C3
-0.1286582926971136,2.290766022326032,C3
-0.23732836272069402,1.9729244235163885,C3
0.10273306867703438,2.163032265953943,C3
0.051739804168118665,1.6575600858927335,C3
0.033918271292204684,2.086368402175747,C3
0.0500778681571202,2.0046003872911955,C3
-0.18080945707169946,1.7088352859348859,C3
-0.1200134564005852,2.0331371421746445,C3
-0.02783976997378639,1.9098111865575111,C3
-0.0659474330045466,2.1623939411796824,C3
-0.0638972879770658,1.9170330589246378,C3
-0.36784449338101743,2.4661567321465774,C3
0.052157608451901455,2.224019636542682,C3
-0.38109517432203927,1.9811167499310145,C3
0.0069906324931891615,2.0938008889997235,C3
-0.00042220911376800055,2.2074892018963084,C3
0.2484187969671001,1.9995253543745175,C3
0.07322359051873434,2.2263515214208045,C3
-0.0043743907643086595,1.733429330708659,C3
-0.23043723402822228,2.265241373150634,C3
0.08041190175818574,2.0261032311956684,C3
-0.23368865280130635,2.2697239503310436,C3
0.17492734616507674,1.6130095137711404,C3
-0.1721465627451468,1.9295245680610862,C3
-0.002643679285493485,1.9675418814707972,C3
0.24126664478229864,1.9873248452426393,C3
-0.10745077622191548,2.058800942573185,C3
-0.1855335301002038,2.174668137429885,C3
0.08732899942977183,2.198222623677951,C3
0.3170530277335524,1.988219619367254,C3
0.0662522870239952,1.862895491705076,C3
-0.4172177876277072,2.085497930595759,C3
0.15845433665546632,1.8199416855602815,C3
-0.2253162881763182,2.372767492034637,C3
0.15515712783846225,1.865327996429056,C3
-0.3189090052730233,1.9071746383666925,C3
-0.5111874213982962,2.0920331619225996,C3
-0.04180800456799258,2.29535743073686,C3
0.007132591764513595,1.778266845670327,C3
-0.24822762444056728,1.8748039490465505,C3
-0.12376058047000663,1.808591188224713,C3
0.06916882166689069,1.743409441919756,C3
-0.2161117160579158,1.9612688032608667,C3
-0.062063828294245484,1.5715338640884928,C3
-0.009506745864153463,1.8557329662131512,C3
